country,organ,year,author_count
DK,bone marrow,2017,5
DK,bone marrow,2018,7
DK,bone marrow,2019,21
DK,bone marrow,2020,14
DK,bone marrow,2021,31
DK,bone marrow,2022,6
DK,bone marrow,2023,1
DK,brain,2015,4
DK,brain,2016,25
DK,brain,2017,92
DK,brain,2018,117
DK,brain,2019,202
DK,brain,2020,219
DK,brain,2021,273
DK,brain,2022,327
DK,brain,2023,127
DK,eye,2015,1
DK,eye,2016,6
DK,eye,2017,11
DK,eye,2018,20
DK,eye,2019,19
DK,eye,2020,31
DK,eye,2021,55
DK,eye,2022,52
DK,eye,2023,20
DK,fallopian tube,2016,1
DK,fallopian tube,2017,2
DK,fallopian tube,2019,1
DK,fallopian tube,2020,1
DK,heart,2014,4
DK,heart,2015,4
DK,heart,2016,24
DK,heart,2017,62
DK,heart,2018,107
DK,heart,2019,161
DK,heart,2020,203
DK,heart,2021,309
DK,heart,2022,390
DK,heart,2023,149
DK,kidney,2012,1
DK,kidney,2014,1
DK,kidney,2015,1
DK,kidney,2016,11
DK,kidney,2017,26
DK,kidney,2018,55
DK,kidney,2019,91
DK,kidney,2020,115
DK,kidney,2021,140
DK,kidney,2022,206
DK,kidney,2023,56
DK,knee,2014,2
DK,knee,2015,4
DK,knee,2016,9
DK,knee,2017,12
DK,knee,2018,27
DK,knee,2019,37
DK,knee,2020,49
DK,knee,2021,74
DK,knee,2022,75
DK,knee,2023,31
DK,large intestine,2019,1
DK,large intestine,2021,5
DK,liver,2015,3
DK,liver,2016,20
DK,liver,2017,61
DK,liver,2018,109
DK,liver,2019,168
DK,liver,2020,293
DK,liver,2021,346
DK,liver,2022,376
DK,liver,2023,126
DK,lung,2011,1
DK,lung,2015,4
DK,lung,2016,9
DK,lung,2017,32
DK,lung,2018,47
DK,lung,2019,73
DK,lung,2020,128
DK,lung,2021,151
DK,lung,2022,261
DK,lung,2023,36
DK,lymph node,2015,1
DK,lymph node,2016,4
DK,lymph node,2017,4
DK,lymph node,2018,5
DK,lymph node,2019,15
DK,lymph node,2020,12
DK,lymph node,2021,23
DK,lymph node,2022,31
DK,lymph node,2023,10
DK,lymph vasculature,2019,1
DK,muscular system,2016,1
DK,muscular system,2018,2
DK,muscular system,2019,5
DK,ovary,2016,3
DK,ovary,2017,5
DK,ovary,2018,7
DK,ovary,2019,9
DK,ovary,2020,24
DK,ovary,2021,11
DK,ovary,2022,19
DK,ovary,2023,5
DK,pancreas,2016,4
DK,pancreas,2017,3
DK,pancreas,2018,12
DK,pancreas,2019,11
DK,pancreas,2020,15
DK,pancreas,2021,20
DK,pancreas,2022,5
DK,pancreas,2023,8
DK,pelvis,2016,1
DK,pelvis,2019,2
DK,pelvis,2020,4
DK,pelvis,2021,4
DK,pelvis,2022,1
DK,pelvis,2023,3
DK,peripheral nervous system,2017,2
DK,peripheral nervous system,2018,2
DK,peripheral nervous system,2019,5
DK,peripheral nervous system,2020,8
DK,peripheral nervous system,2021,17
DK,peripheral nervous system,2022,12
DK,peripheral nervous system,2023,1
DK,placenta,2015,1
DK,placenta,2016,6
DK,placenta,2017,6
DK,placenta,2018,7
DK,placenta,2019,9
DK,placenta,2020,16
DK,placenta,2021,24
DK,placenta,2022,27
DK,placenta,2023,16
DK,prostate,2016,4
DK,prostate,2017,9
DK,prostate,2018,21
DK,prostate,2019,37
DK,prostate,2020,45
DK,prostate,2021,54
DK,prostate,2022,76
DK,prostate,2023,21
DK,skeletal,2014,4
DK,skeletal,2015,8
DK,skeletal,2016,22
DK,skeletal,2017,57
DK,skeletal,2018,90
DK,skeletal,2019,130
DK,skeletal,2020,151
DK,skeletal,2021,156
DK,skeletal,2022,165
DK,skeletal,2023,40
DK,skin,2015,2
DK,skin,2016,5
DK,skin,2017,25
DK,skin,2018,69
DK,skin,2019,99
DK,skin,2020,91
DK,skin,2021,122
DK,skin,2022,158
DK,skin,2023,47
DK,small intestine,2016,1
DK,small intestine,2018,5
DK,small intestine,2019,5
DK,small intestine,2020,13
DK,small intestine,2021,18
DK,small intestine,2022,20
DK,small intestine,2023,3
DK,spinal cord,2014,1
DK,spinal cord,2016,2
DK,spinal cord,2017,6
DK,spinal cord,2018,11
DK,spinal cord,2019,12
DK,spinal cord,2020,29
DK,spinal cord,2021,35
DK,spinal cord,2022,48
DK,spinal cord,2023,14
DK,spleen,2016,2
DK,spleen,2017,5
DK,spleen,2018,10
DK,spleen,2019,1
DK,spleen,2020,4
DK,spleen,2021,7
DK,spleen,2022,3
DK,thymus,2016,1
DK,thymus,2017,2
DK,thymus,2018,2
DK,thymus,2019,1
DK,thymus,2020,5
DK,trachea,2016,1
DK,trachea,2017,3
DK,trachea,2018,2
DK,trachea,2019,5
DK,trachea,2020,7
DK,trachea,2021,5
DK,trachea,2022,6
DK,ureter,2016,1
DK,ureter,2017,1
DK,ureter,2018,3
DK,ureter,2019,2
DK,ureter,2020,3
DK,ureter,2021,7
DK,ureter,2022,10
DK,ureter,2023,6
DK,urinary bladder,2016,1
DK,urinary bladder,2017,2
DK,urinary bladder,2018,6
DK,urinary bladder,2019,5
DK,urinary bladder,2020,27
DK,urinary bladder,2021,27
DK,urinary bladder,2022,31
DK,urinary bladder,2023,6
DK,uterus,2016,1
DK,uterus,2017,4
DK,uterus,2018,2
DK,uterus,2019,3
DK,uterus,2020,7
DK,uterus,2021,1
DK,uterus,2022,3
DO,bone marrow,2018,1
DO,brain,2018,1
DO,brain,2019,1
DO,brain,2020,1
DO,brain,2021,2
DO,brain,2022,2
DO,liver,2018,1
DO,liver,2022,1
DO,peripheral nervous system,2023,1
DO,placenta,2021,1
DO,skeletal,2018,1
DO,skeletal,2021,1
DO,skin,2018,1
DZ,bone marrow,2017,1
DZ,brain,2018,1
DZ,brain,2019,2
DZ,brain,2020,2
DZ,brain,2021,3
DZ,brain,2022,4
DZ,eye,2022,1
DZ,heart,2018,1
DZ,heart,2019,1
DZ,heart,2020,4
DZ,heart,2021,2
DZ,heart,2022,1
DZ,kidney,2018,1
DZ,kidney,2020,2
DZ,kidney,2021,1
DZ,kidney,2022,5
DZ,liver,2018,1
DZ,liver,2019,7
DZ,liver,2020,7
DZ,liver,2021,4
DZ,liver,2022,5
DZ,liver,2023,1
DZ,lung,2018,5
DZ,lung,2019,1
DZ,lung,2020,3
DZ,lung,2021,1
DZ,lung,2022,3
DZ,lung,2023,1
DZ,lymph node,2019,1
DZ,pancreas,2019,1
DZ,placenta,2021,1
DZ,placenta,2022,1
DZ,prostate,2016,1
DZ,prostate,2017,1
DZ,prostate,2019,1
DZ,skeletal,2018,1
DZ,skeletal,2019,1
DZ,skeletal,2020,1
DZ,skeletal,2021,1
DZ,skeletal,2022,1
DZ,skeletal,2023,1
DZ,skin,2019,2
DZ,skin,2022,2
DZ,spinal cord,2018,1
DZ,spinal cord,2019,1
DZ,spleen,2023,3
DZ,thymus,2019,2
DZ,thymus,2021,8
DZ,thymus,2022,1
DZ,thymus,2023,1
DZ,trachea,2022,1
DZ,urinary bladder,2017,1
DZ,uterus,2020,1
EC,brain,2017,2
EC,brain,2018,4
EC,brain,2019,3
EC,brain,2020,6
EC,brain,2021,3
EC,brain,2022,9
EC,brain,2023,2
EC,eye,2021,3
EC,eye,2022,1
EC,eye,2023,1
EC,heart,2016,1
EC,heart,2018,4
EC,heart,2019,3
EC,heart,2020,3
EC,heart,2021,2
EC,heart,2022,7
EC,heart,2023,3
EC,kidney,2018,1
EC,kidney,2019,1
EC,kidney,2020,1
EC,kidney,2022,8
EC,kidney,2023,2
EC,knee,2017,1
EC,knee,2020,2
EC,knee,2021,1
EC,knee,2022,3
EC,large intestine,2021,1
EC,liver,2018,3
EC,liver,2019,13
EC,liver,2020,15
EC,liver,2021,14
EC,liver,2022,23
EC,liver,2023,6
EC,lung,2016,1
EC,lung,2017,1
EC,lung,2019,2
EC,lung,2020,3
EC,lung,2021,4
EC,lung,2022,5
EC,lung,2023,1
EC,muscular system,2022,1
EC,ovary,2020,2
EC,ovary,2022,2
EC,pancreas,2019,1
EC,placenta,2021,1
EC,placenta,2022,1
EC,prostate,2017,3
EC,prostate,2021,3
EC,prostate,2022,1
EC,prostate,2023,2
EC,skeletal,2018,1
EC,skeletal,2020,2
EC,skeletal,2021,1
EC,skeletal,2022,2
EC,skin,2017,1
EC,skin,2018,1
EC,skin,2019,2
EC,skin,2020,4
EC,skin,2021,6
EC,skin,2022,10
EC,small intestine,2021,1
EC,spinal cord,2021,3
EC,spleen,2022,1
EC,trachea,2020,1
EE,bone marrow,2021,1
EE,brain,2016,4
EE,brain,2017,2
EE,brain,2018,3
EE,brain,2019,3
EE,brain,2020,4
EE,brain,2021,11
EE,brain,2022,14
EE,brain,2023,2
EE,eye,2019,1
EE,eye,2020,2
EE,eye,2022,2
EE,fallopian tube,2020,2
EE,heart,2017,2
EE,heart,2019,1
EE,heart,2020,3
EE,heart,2021,5
EE,heart,2022,7
EE,kidney,2018,1
EE,kidney,2019,6
EE,kidney,2020,3
EE,kidney,2021,5
EE,kidney,2022,8
EE,knee,2017,1
EE,knee,2018,1
EE,knee,2021,2
EE,knee,2022,2
EE,knee,2023,1
EE,liver,2014,2
EE,liver,2016,2
EE,liver,2017,5
EE,liver,2018,3
EE,liver,2019,6
EE,liver,2020,4
EE,liver,2021,9
EE,liver,2022,5
EE,liver,2023,6
EE,lung,2017,4
EE,lung,2019,3
EE,lung,2021,4
EE,lung,2023,2
EE,ovary,2017,1
EE,ovary,2018,2
EE,ovary,2019,1
EE,ovary,2020,4
EE,ovary,2022,3
EE,placenta,2019,3
EE,placenta,2020,2
EE,placenta,2022,2
EE,prostate,2017,2
EE,prostate,2020,3
EE,skeletal,2016,2
EE,skeletal,2018,1
EE,skeletal,2019,2
EE,skeletal,2021,4
EE,skeletal,2022,3
EE,skeletal,2023,5
EE,skin,2017,1
EE,skin,2019,2
EE,skin,2021,6
EE,skin,2022,2
EE,small intestine,2017,1
EE,spinal cord,2019,3
EE,spinal cord,2021,2
EE,spinal cord,2023,1
EE,thymus,2017,1
EE,thymus,2018,2
EE,thymus,2022,2
EE,urinary bladder,2022,1
EG,bone marrow,2017,7
EG,bone marrow,2018,10
EG,bone marrow,2019,10
EG,bone marrow,2020,16
EG,bone marrow,2021,21
EG,bone marrow,2022,29
EG,bone marrow,2023,1
EG,brain,2015,2
EG,brain,2016,3
EG,brain,2017,9
EG,brain,2018,23
EG,brain,2019,43
EG,brain,2020,82
EG,brain,2021,126
EG,brain,2022,150
EG,brain,2023,39
EG,eye,2016,2
EG,eye,2017,2
EG,eye,2018,12
EG,eye,2019,13
EG,eye,2020,28
EG,eye,2021,32
EG,eye,2022,70
EG,eye,2023,10
EG,fallopian tube,2016,1
EG,fallopian tube,2018,1
EG,fallopian tube,2020,2
EG,fallopian tube,2021,3
EG,fallopian tube,2022,1
EG,heart,2016,4
EG,heart,2017,13
EG,heart,2018,23
EG,heart,2019,33
EG,heart,2020,56
EG,heart,2021,64
EG,heart,2022,99
EG,heart,2023,26
EG,kidney,2012,2
EG,kidney,2015,1
EG,kidney,2016,2
EG,kidney,2017,23
EG,kidney,2018,37
EG,kidney,2019,70
EG,kidney,2020,119
EG,kidney,2021,152
EG,kidney,2022,163
EG,kidney,2023,46
EG,knee,2018,2
EG,knee,2019,3
EG,knee,2020,9
EG,knee,2021,21
EG,knee,2022,35
EG,knee,2023,4
EG,liver,2015,3
EG,liver,2016,7
EG,liver,2017,34
EG,liver,2018,92
EG,liver,2019,188
EG,liver,2020,292
EG,liver,2021,405
EG,liver,2022,505
EG,liver,2023,123
EG,lung,2014,1
EG,lung,2016,3
EG,lung,2017,3
EG,lung,2018,17
EG,lung,2019,27
EG,lung,2020,39
EG,lung,2021,96
EG,lung,2022,154
EG,lung,2023,42
EG,lymph node,2016,1
EG,lymph node,2018,4
EG,lymph node,2019,11
EG,lymph node,2020,9
EG,lymph node,2021,5
EG,lymph node,2022,8
EG,lymph node,2023,1
EG,muscular system,2019,1
EG,muscular system,2022,1
EG,ovary,2014,1
EG,ovary,2016,1
EG,ovary,2018,3
EG,ovary,2019,4
EG,ovary,2020,16
EG,ovary,2021,18
EG,ovary,2022,7
EG,ovary,2023,7
EG,pancreas,2018,2
EG,pancreas,2019,4
EG,pancreas,2020,9
EG,pancreas,2021,11
EG,pancreas,2022,8
EG,pancreas,2023,2
EG,pelvis,2018,2
EG,pelvis,2020,3
EG,pelvis,2021,7
EG,pelvis,2022,3
EG,pelvis,2023,1
EG,peripheral nervous system,2018,2
EG,peripheral nervous system,2020,3
EG,peripheral nervous system,2021,9
EG,peripheral nervous system,2022,9
EG,peripheral nervous system,2023,1
EG,placenta,2018,4
EG,placenta,2019,9
EG,placenta,2020,5
EG,placenta,2021,18
EG,placenta,2022,21
EG,placenta,2023,5
EG,prostate,2017,1
EG,prostate,2018,6
EG,prostate,2019,9
EG,prostate,2020,14
EG,prostate,2021,24
EG,prostate,2022,44
EG,prostate,2023,8
EG,skeletal,2017,3
EG,skeletal,2018,4
EG,skeletal,2019,5
EG,skeletal,2020,22
EG,skeletal,2021,30
EG,skeletal,2022,22
EG,skeletal,2023,8
EG,skin,2016,1
EG,skin,2017,5
EG,skin,2018,27
EG,skin,2019,58
EG,skin,2020,71
EG,skin,2021,71
EG,skin,2022,157
EG,skin,2023,18
EG,small intestine,2019,1
EG,small intestine,2020,3
EG,small intestine,2021,3
EG,small intestine,2022,3
EG,small intestine,2023,4
EG,spinal cord,2018,3
EG,spinal cord,2019,1
EG,spinal cord,2020,9
EG,spinal cord,2021,1
EG,spinal cord,2022,11
EG,spinal cord,2023,5
EG,spleen,2017,3
EG,spleen,2018,2
EG,spleen,2019,5
EG,spleen,2020,12
EG,spleen,2021,10
EG,spleen,2022,11
EG,spleen,2023,1
EG,thymus,2017,2
EG,thymus,2018,1
EG,thymus,2019,4
EG,thymus,2020,7
EG,thymus,2021,10
EG,thymus,2022,20
EG,trachea,2019,1
EG,trachea,2020,9
EG,trachea,2021,9
EG,trachea,2023,3
EG,ureter,2018,1
EG,ureter,2019,5
EG,ureter,2020,9
EG,ureter,2021,11
EG,ureter,2022,14
EG,ureter,2023,5
EG,urinary bladder,2016,1
EG,urinary bladder,2017,3
EG,urinary bladder,2018,3
EG,urinary bladder,2019,14
EG,urinary bladder,2020,19
EG,urinary bladder,2021,16
EG,urinary bladder,2022,25
EG,urinary bladder,2023,8
EG,uterus,2014,1
EG,uterus,2016,1
EG,uterus,2017,1
EG,uterus,2018,1
EG,uterus,2019,5
EG,uterus,2020,8
EG,uterus,2021,5
EG,uterus,2022,2
EG,uterus,2023,1
ER,kidney,2021,2
ER,liver,2019,1
ER,liver,2021,1
ER,prostate,2020,1
ES,bone marrow,2014,3
ES,bone marrow,2015,3
ES,bone marrow,2016,5
ES,bone marrow,2017,14
ES,bone marrow,2018,45
ES,bone marrow,2019,48
ES,bone marrow,2020,78
ES,bone marrow,2021,107
ES,bone marrow,2022,88
ES,bone marrow,2023,7
ES,brain,2005,2
ES,brain,2014,14
ES,brain,2015,17
ES,brain,2016,71
ES,brain,2017,167
ES,brain,2018,328
ES,brain,2019,505
ES,brain,2020,643
ES,brain,2021,980
ES,brain,2022,1061
ES,brain,2023,372
ES,eye,2007,1
ES,eye,2014,3
ES,eye,2015,3
ES,eye,2016,10
ES,eye,2017,50
ES,eye,2018,73
ES,eye,2019,109
ES,eye,2020,133
ES,eye,2021,225
ES,eye,2022,244
ES,eye,2023,64
ES,fallopian tube,2018,5
ES,fallopian tube,2019,1
ES,fallopian tube,2020,2
ES,fallopian tube,2021,6
ES,fallopian tube,2022,1
ES,fallopian tube,2023,2
ES,heart,2014,14
ES,heart,2015,4
ES,heart,2016,16
ES,heart,2017,74
ES,heart,2018,156
ES,heart,2019,256
ES,heart,2020,478
ES,heart,2021,801
ES,heart,2022,877
ES,heart,2023,259
ES,kidney,2014,9
ES,kidney,2015,3
ES,kidney,2016,21
ES,kidney,2017,52
ES,kidney,2018,113
ES,kidney,2019,171
ES,kidney,2020,317
ES,kidney,2021,476
ES,kidney,2022,436
ES,kidney,2023,129
ES,knee,2015,1
ES,knee,2016,4
ES,knee,2017,16
ES,knee,2018,29
ES,knee,2019,33
ES,knee,2020,88
ES,knee,2021,187
ES,knee,2022,163
ES,knee,2023,51
ES,large intestine,2018,1
ES,large intestine,2019,3
ES,large intestine,2020,1
ES,large intestine,2021,6
ES,liver,2012,2
ES,liver,2014,6
ES,liver,2015,2
ES,liver,2016,51
ES,liver,2017,193
ES,liver,2018,324
ES,liver,2019,529
ES,liver,2020,935
ES,liver,2021,1560
ES,liver,2022,1428
ES,liver,2023,319
ES,lung,2014,2
ES,lung,2015,2
ES,lung,2016,16
ES,lung,2017,60
ES,lung,2018,136
ES,lung,2019,239
ES,lung,2020,394
ES,lung,2021,569
ES,lung,2022,628
ES,lung,2023,247
ES,lymph node,2016,8
ES,lymph node,2017,15
ES,lymph node,2018,51
ES,lymph node,2019,80
ES,lymph node,2020,49
ES,lymph node,2021,125
ES,lymph node,2022,94
ES,lymph node,2023,24
ES,lymph vasculature,2021,1
ES,muscular system,2017,1
ES,muscular system,2019,4
ES,muscular system,2020,19
ES,muscular system,2021,14
ES,muscular system,2022,8
ES,muscular system,2023,8
ES,ovary,2016,4
ES,ovary,2017,7
ES,ovary,2018,10
ES,ovary,2019,26
ES,ovary,2020,33
ES,ovary,2021,30
ES,ovary,2022,26
ES,ovary,2023,7
ES,pancreas,2015,1
ES,pancreas,2016,2
ES,pancreas,2017,4
ES,pancreas,2018,24
ES,pancreas,2019,22
ES,pancreas,2020,30
ES,pancreas,2021,36
ES,pancreas,2022,56
ES,pancreas,2023,5
ES,pelvis,2018,2
ES,pelvis,2019,5
ES,pelvis,2020,20
ES,pelvis,2021,9
ES,pelvis,2022,20
ES,pelvis,2023,6
ES,peripheral nervous system,2016,3
ES,peripheral nervous system,2017,2
ES,peripheral nervous system,2018,9
ES,peripheral nervous system,2019,3
ES,peripheral nervous system,2020,14
ES,peripheral nervous system,2021,21
ES,peripheral nervous system,2022,29
ES,peripheral nervous system,2023,9
ES,placenta,2016,6
ES,placenta,2017,9
ES,placenta,2018,16
ES,placenta,2019,22
ES,placenta,2020,69
ES,placenta,2021,71
ES,placenta,2022,108
ES,placenta,2023,44
ES,prostate,2016,2
ES,prostate,2017,22
ES,prostate,2018,51
ES,prostate,2019,53
ES,prostate,2020,101
ES,prostate,2021,145
ES,prostate,2022,229
ES,prostate,2023,44
ES,skeletal,2014,1
ES,skeletal,2015,1
ES,skeletal,2016,16
ES,skeletal,2017,54
ES,skeletal,2018,111
ES,skeletal,2019,206
ES,skeletal,2020,345
ES,skeletal,2021,476
ES,skeletal,2022,433
ES,skeletal,2023,123
ES,skin,2014,1
ES,skin,2015,3
ES,skin,2016,26
ES,skin,2017,79
ES,skin,2018,194
ES,skin,2019,247
ES,skin,2020,428
ES,skin,2021,526
ES,skin,2022,524
ES,skin,2023,195
ES,small intestine,2017,5
ES,small intestine,2018,6
ES,small intestine,2019,14
ES,small intestine,2020,11
ES,small intestine,2021,28
ES,small intestine,2022,13
ES,small intestine,2023,3
ES,spinal cord,2015,5
ES,spinal cord,2016,6
ES,spinal cord,2017,12
ES,spinal cord,2018,40
ES,spinal cord,2019,52
ES,spinal cord,2020,52
ES,spinal cord,2021,103
ES,spinal cord,2022,118
ES,spinal cord,2023,39
ES,spleen,2015,3
ES,spleen,2016,5
ES,spleen,2017,5
ES,spleen,2018,21
ES,spleen,2019,16
ES,spleen,2020,36
ES,spleen,2021,24
ES,spleen,2022,39
ES,thymus,2016,7
ES,thymus,2017,8
ES,thymus,2018,15
ES,thymus,2019,8
ES,thymus,2020,13
ES,thymus,2021,24
ES,thymus,2022,40
ES,thymus,2023,2
ES,trachea,2016,2
ES,trachea,2017,4
ES,trachea,2018,5
ES,trachea,2019,4
ES,trachea,2020,20
ES,trachea,2021,16
ES,trachea,2022,19
ES,trachea,2023,31
ES,ureter,2017,2
ES,ureter,2018,4
ES,ureter,2019,3
ES,ureter,2020,7
ES,ureter,2021,13
ES,ureter,2022,19
ES,urinary bladder,2016,1
ES,urinary bladder,2017,1
ES,urinary bladder,2018,24
ES,urinary bladder,2019,35
ES,urinary bladder,2020,29
ES,urinary bladder,2021,51
ES,urinary bladder,2022,75
ES,urinary bladder,2023,10
ES,uterus,2014,2
ES,uterus,2016,2
ES,uterus,2017,1
ES,uterus,2018,8
ES,uterus,2019,4
ES,uterus,2020,14
ES,uterus,2021,23
ES,uterus,2022,33
ES,uterus,2023,4
ET,bone marrow,2022,3
ET,brain,2014,1
ET,brain,2017,2
ET,brain,2019,1
ET,brain,2020,3
ET,brain,2021,8
ET,brain,2022,24
ET,brain,2023,1
ET,eye,2018,2
ET,eye,2019,2
ET,eye,2020,11
ET,eye,2021,12
ET,eye,2022,15
ET,eye,2023,4
ET,heart,2016,1
ET,heart,2018,3
ET,heart,2019,9
ET,heart,2020,21
ET,heart,2021,34
ET,heart,2022,32
ET,heart,2023,8
ET,kidney,2016,1
ET,kidney,2018,5
ET,kidney,2019,17
ET,kidney,2020,25
ET,kidney,2021,37
ET,kidney,2022,25
ET,kidney,2023,6
ET,knee,2020,6
ET,knee,2021,4
ET,knee,2022,1
ET,liver,2016,1
ET,liver,2017,12
ET,liver,2018,30
ET,liver,2019,43
ET,liver,2020,108
ET,liver,2021,120
ET,liver,2022,170
ET,liver,2023,23
ET,lung,2018,4
ET,lung,2019,5
ET,lung,2020,1
ET,lung,2021,5
ET,lung,2022,19
ET,lung,2023,1
ET,lymph node,2018,1
ET,lymph node,2019,3
ET,lymph node,2020,1
ET,lymph node,2021,5
ET,lymph node,2022,11
ET,muscular system,2020,3
ET,pancreas,2022,1
ET,pelvis,2021,4
ET,peripheral nervous system,2019,1
ET,peripheral nervous system,2020,2
ET,peripheral nervous system,2021,1
ET,placenta,2020,1
ET,placenta,2021,8
ET,placenta,2022,6
ET,prostate,2018,2
ET,prostate,2020,2
ET,prostate,2021,2
ET,prostate,2022,1
ET,prostate,2023,2
ET,skeletal,2018,1
ET,skeletal,2019,3
ET,skeletal,2020,5
ET,skeletal,2021,8
ET,skeletal,2022,8
ET,skin,2017,3
ET,skin,2018,6
ET,skin,2019,6
ET,skin,2020,7
ET,skin,2021,13
ET,skin,2022,15
ET,skin,2023,1
ET,small intestine,2022,2
ET,spinal cord,2019,1
ET,spinal cord,2020,1
ET,spleen,2021,3
ET,thymus,2020,1
ET,thymus,2021,2
ET,thymus,2022,2
ET,thymus,2023,2
ET,trachea,2018,2
ET,trachea,2020,2
ET,trachea,2021,4
ET,ureter,2017,1
ET,ureter,2019,1
ET,ureter,2020,1
ET,ureter,2021,6
ET,ureter,2022,7
ET,urinary bladder,2018,2
ET,urinary bladder,2019,1
ET,urinary bladder,2020,2
ET,urinary bladder,2022,1
ET,uterus,2019,2
ET,uterus,2022,6
FI,blood vasculature,2023,1
FI,bone marrow,2016,2
FI,bone marrow,2017,3
FI,bone marrow,2018,9
FI,bone marrow,2019,9
FI,bone marrow,2020,9
FI,bone marrow,2021,9
FI,bone marrow,2022,7
FI,bone marrow,2023,1
FI,brain,2015,3
FI,brain,2016,24
FI,brain,2017,46
FI,brain,2018,93
FI,brain,2019,103
FI,brain,2020,157
FI,brain,2021,210
FI,brain,2022,228
FI,brain,2023,64
FI,eye,2016,2
FI,eye,2017,7
FI,eye,2018,10
FI,eye,2019,29
FI,eye,2020,23
FI,eye,2021,27
FI,eye,2022,45
FI,eye,2023,6
FI,fallopian tube,2020,1
FI,fallopian tube,2021,6
FI,heart,2014,5
FI,heart,2015,3
FI,heart,2016,7
FI,heart,2017,21
FI,heart,2018,35
FI,heart,2019,52
FI,heart,2020,81
FI,heart,2021,114
FI,heart,2022,157
FI,heart,2023,33
FI,kidney,2015,2
FI,kidney,2016,2
FI,kidney,2017,11
FI,kidney,2018,27
FI,kidney,2019,41
FI,kidney,2020,34
FI,kidney,2021,62
FI,kidney,2022,80
FI,kidney,2023,12
FI,knee,2014,2
FI,knee,2016,2
FI,knee,2017,6
FI,knee,2018,22
FI,knee,2019,26
FI,knee,2020,28
FI,knee,2021,33
FI,knee,2022,59
FI,knee,2023,5
FI,large intestine,2019,2
FI,large intestine,2022,1
FI,liver,2014,3
FI,liver,2016,8
FI,liver,2017,27
FI,liver,2018,54
FI,liver,2019,110
FI,liver,2020,138
FI,liver,2021,192
FI,liver,2022,209
FI,liver,2023,53
FI,lung,2014,3
FI,lung,2016,1
FI,lung,2017,9
FI,lung,2018,36
FI,lung,2019,36
FI,lung,2020,51
FI,lung,2021,71
FI,lung,2022,58
FI,lung,2023,6
FI,lymph node,2017,8
FI,lymph node,2018,3
FI,lymph node,2019,5
FI,lymph node,2020,10
FI,lymph node,2021,8
FI,lymph node,2022,7
FI,lymph node,2023,9
FI,lymph vasculature,2023,1
FI,muscular system,2019,1
FI,muscular system,2020,1
FI,muscular system,2021,1
FI,ovary,2015,1
FI,ovary,2017,2
FI,ovary,2018,3
FI,ovary,2019,10
FI,ovary,2020,7
FI,ovary,2021,11
FI,ovary,2022,20
FI,ovary,2023,7
FI,pancreas,2014,1
FI,pancreas,2018,1
FI,pancreas,2019,3
FI,pancreas,2020,1
FI,pancreas,2021,8
FI,pancreas,2022,5
FI,pancreas,2023,1
FI,pelvis,2017,1
FI,pelvis,2019,1
FI,pelvis,2020,3
FI,pelvis,2021,8
FI,pelvis,2022,4
FI,pelvis,2023,1
FI,peripheral nervous system,2019,1
FI,peripheral nervous system,2020,4
FI,peripheral nervous system,2021,1
FI,peripheral nervous system,2022,3
FI,peripheral nervous system,2023,2
FI,placenta,2015,2
FI,placenta,2016,1
FI,placenta,2017,5
FI,placenta,2018,4
FI,placenta,2019,6
FI,placenta,2020,11
FI,placenta,2021,2
FI,placenta,2022,17
FI,placenta,2023,2
FI,prostate,2014,1
FI,prostate,2016,1
FI,prostate,2017,13
FI,prostate,2018,15
FI,prostate,2019,30
FI,prostate,2020,31
FI,prostate,2021,46
FI,prostate,2022,95
FI,prostate,2023,27
FI,skeletal,2015,1
FI,skeletal,2016,3
FI,skeletal,2017,19
FI,skeletal,2018,45
FI,skeletal,2019,35
FI,skeletal,2020,58
FI,skeletal,2021,60
FI,skeletal,2022,64
FI,skeletal,2023,46
FI,skin,2016,2
FI,skin,2017,10
FI,skin,2018,16
FI,skin,2019,44
FI,skin,2020,61
FI,skin,2021,51
FI,skin,2022,55
FI,skin,2023,11
FI,small intestine,2017,1
FI,small intestine,2018,6
FI,small intestine,2020,3
FI,small intestine,2021,3
FI,small intestine,2022,5
FI,spinal cord,2017,11
FI,spinal cord,2018,5
FI,spinal cord,2019,3
FI,spinal cord,2020,2
FI,spinal cord,2021,8
FI,spinal cord,2022,18
FI,spleen,2017,1
FI,spleen,2018,1
FI,spleen,2019,13
FI,spleen,2020,7
FI,spleen,2021,3
FI,thymus,2017,1
FI,thymus,2018,2
FI,thymus,2020,2
FI,thymus,2021,2
FI,thymus,2022,4
FI,trachea,2017,2
FI,trachea,2019,4
FI,trachea,2021,3
FI,trachea,2022,4
FI,ureter,2019,2
FI,ureter,2020,1
FI,ureter,2021,3
FI,urinary bladder,2017,2
FI,urinary bladder,2018,1
FI,urinary bladder,2019,7
FI,urinary bladder,2020,2
FI,urinary bladder,2021,10
FI,urinary bladder,2022,4
FI,urinary bladder,2023,3
FI,uterus,2018,6
FI,uterus,2019,1
FI,uterus,2020,3
FI,uterus,2022,2
FJ,brain,2020,1
FJ,brain,2021,1
FJ,heart,2020,2
FJ,heart,2021,1
FJ,heart,2022,1
FJ,liver,2019,1
FJ,liver,2020,1
FJ,liver,2021,1
FJ,liver,2022,1
FJ,skeletal,2019,1
FJ,skin,2020,1
FK,skin,2019,1
FO,heart,2019,3
FO,kidney,2022,1
