s_iri,relationship,t_iri
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-twelfth-thoracic-vertebra
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.obolibrary.org/obo/UBERON_0001647
http://identifiers.org/hgnc/14271,characterize,http://purl.obolibrary.org/obo/CL_0000540
https://purl.org/ccf/ASCTB-TEMP_uterine-natural-killer-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_left-anterior-body-of-uterus
https://purl.org/ccf/ASCTB-TEMP_llc270,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.obolibrary.org/obo/PCL_0015003,located_in,http://purl.obolibrary.org/obo/UBERON_0001870
http://purl.obolibrary.org/obo/CL_0000049,is_a,http://purl.obolibrary.org/obo/CL_0000837
https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-third-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004612
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0007317
http://identifiers.org/hgnc/1527,characterize,http://purl.obolibrary.org/obo/CL_0002138
http://purl.obolibrary.org/obo/CL_0002144,located_in,https://purl.org/ccf/ASCTB-TEMP_capillary-plexus-of-posterior-pituitary-gland
http://purl.obolibrary.org/obo/CL_0002138,located_in,http://purl.obolibrary.org/obo/UBERON_0002125
https://purl.org/ccf/ASCTB-TEMP_loc101928842,characterize,http://purl.obolibrary.org/obo/PCL_0015024
http://identifiers.org/hgnc/13203,characterize,http://purl.obolibrary.org/obo/CL_0009114
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma78651
http://identifiers.org/hgnc/19718,characterize,https://purl.org/ccf/ASCTB-TEMP_emsn232
http://identifiers.org/hgnc/9446,characterize,https://purl.org/ccf/ASCTB-TEMP_amex405
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0009984
https://purl.org/ccf/ASCTB-TEMP_opponens-digiti-minimi-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_hypothenar-compartment-of-hand-muscle
http://purl.obolibrary.org/obo/PCL_0015052,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fourth-cervical-vertebra
http://identifiers.org/hgnc/4414,characterize,https://purl.org/ccf/ASCTB-TEMP_nkcell2
http://identifiers.org/hgnc/24323,characterize,https://purl.org/ccf/ASCTB-TEMP_amex406
https://purl.org/ccf/ASCTB-TEMP_secretory-epithelial-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_plica-of-fallopian-tube-intramural-segment
http://identifiers.org/hgnc/1693,characterize,http://purl.obolibrary.org/obo/CL_0000872
http://identifiers.org/hgnc/1697,characterize,http://purl.obolibrary.org/obo/CL_0000442
https://purl.org/ccf/ASCTB-TEMP_muscle-of-facial-expression,part_of,http://purl.obolibrary.org/obo/UBERON_0002377
http://purl.org/sig/ont/fma/fma43904,part_of,http://purl.obolibrary.org/obo/UBERON_0001537
http://purl.obolibrary.org/obo/PCL_0015065,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
https://purl.org/ccf/ASCTB-TEMP_rp11-460m2-1,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb325
http://purl.obolibrary.org/obo/CL_0009018,located_in,http://purl.obolibrary.org/obo/UBERON_0001159
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.obolibrary.org/obo/UBERON_0001394
http://purl.obolibrary.org/obo/UBERON_0007119,part_of,http://purl.obolibrary.org/obo/UBERON_0000981
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma70502
http://purl.obolibrary.org/obo/CL_1000279,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://identifiers.org/hgnc/11521,characterize,https://purl.org/ccf/ASCTB-TEMP_mge244
https://purl.org/ccf/ASCTB-TEMP_plasma-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_lamina-propria-fallopian-tube-ampulla
http://purl.obolibrary.org/obo/CL_0000644,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://purl.org/sig/ont/fma/fma52783,part_of,http://purl.obolibrary.org/obo/UBERON_0000377
https://purl.org/ccf/ASCTB-TEMP_anterior-gluteal-line-of-ilium-of-os-coxa,part_of,http://purl.obolibrary.org/obo/UBERON_0001272
https://purl.org/ccf/ASCTB-TEMP_stroma-type-ii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-superior-ovary
http://purl.obolibrary.org/obo/CL_0002350,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma23062
http://identifiers.org/hgnc/10473,characterize,http://purl.obolibrary.org/obo/CL_0000814
https://purl.org/ccf/ASCTB-TEMP_emsn426,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.obolibrary.org/obo/CL_0000503,located_in,http://purl.obolibrary.org/obo/UBERON_0001305
http://purl.obolibrary.org/obo/PCL_0015063,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.obolibrary.org/obo/CL_1000412,located_in,http://purl.obolibrary.org/obo/UBERON_0001184
http://purl.obolibrary.org/obo/CL_0000451,located_in,http://purl.obolibrary.org/obo/UBERON_0002190
http://identifiers.org/hgnc/20796,characterize,http://purl.obolibrary.org/obo/CL_0009074
https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-first-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0001092
http://purl.obolibrary.org/obo/PCL_0015051,located_in,http://purl.obolibrary.org/obo/UBERON_0000956
http://purl.obolibrary.org/obo/UBERON_0001296,part_of,https://purl.org/ccf/ASCTB-TEMP_central-posterior-body-of-uterus
http://identifiers.org/hgnc/1685,characterize,http://purl.obolibrary.org/obo/CL_0000809
http://identifiers.org/hgnc/7315,characterize,https://purl.org/ccf/ASCTB-TEMP_bcell0
https://purl.org/ccf/ASCTB-TEMP_midi443,is_a,http://purl.obolibrary.org/obo/CL_4023079
https://purl.org/ccf/ASCTB-TEMP_sphincter-pupillae-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_intrinsic-eye-muscle
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0000210
https://purl.org/ccf/ASCTB-TEMP_ciliated-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0001295
http://identifiers.org/hgnc/28344,characterize,http://purl.obolibrary.org/obo/CL_0002399
https://purl.org/ccf/ASCTB-TEMP_superior-pharyngeal-constrictor-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_circular-pharyngeal-muscle
http://purl.org/sig/ont/fma/fma44777,part_of,http://purl.org/sig/ont/fma/fma44771
http://purl.obolibrary.org/obo/CL_0000359,located_in,https://purl.org/ccf/ASCTB-TEMP_lateral-proper-palmar-digital-artery-of-second-digit-of-hand
https://purl.org/ccf/ASCTB-TEMP_airway-deuterosomal-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
https://purl.org/ccf/ASCTB-TEMP_lateral-pterygoid-plate-of-sphenoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001677
http://purl.obolibrary.org/obo/CL_0001065,located_in,http://purl.obolibrary.org/obo/UBERON_0002079
https://purl.org/ccf/ASCTB-TEMP_mucosa,part_of,http://purl.org/sig/ont/fma/fma14928
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma20798
http://purl.obolibrary.org/obo/CL_1000417,located_in,http://purl.obolibrary.org/obo/UBERON_0001245
http://identifiers.org/hgnc/4172,characterize,https://purl.org/ccf/ASCTB-TEMP_splat358
http://purl.obolibrary.org/obo/CL_0000682,located_in,http://purl.obolibrary.org/obo/UBERON_0001154
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.obolibrary.org/obo/UBERON_0012319
http://purl.obolibrary.org/obo/UBERON_0012375,part_of,http://purl.obolibrary.org/obo/UBERON_0001157
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0004328
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma6251
https://purl.org/ccf/ASCTB-TEMP_macrophage,located_in,https://purl.org/ccf/ASCTB-TEMP_left-anterior-lower-uterine-segment
https://purl.org/ccf/ASCTB-TEMP_olfactory-foramina-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0001548
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma6296
https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-middle-phalanx-of-foot,part_of,http://purl.obolibrary.org/obo/UBERON_0004327
http://purl.obolibrary.org/obo/CL_0000809,located_in,http://purl.obolibrary.org/obo/UBERON_0002125
https://purl.org/ccf/ASCTB-TEMP_lymphocyte,located_in,https://purl.org/ccf/ASCTB-TEMP_left-posterior-lower-uterine-segment
http://purl.obolibrary.org/obo/UBERON_8410062,part_of,http://purl.obolibrary.org/obo/UBERON_0001021
http://identifiers.org/hgnc/24182,characterize,https://purl.org/ccf/ASCTB-TEMP_llc266
https://purl.org/ccf/ASCTB-TEMP_shaft-of-second-proximal-phalanx-of-hand,part_of,http://purl.obolibrary.org/obo/UBERON_0004328
https://purl.org/ccf/ASCTB-TEMP_loc105377183,characterize,http://purl.obolibrary.org/obo/PCL_0015098
http://identifiers.org/hgnc/7189,characterize,https://purl.org/ccf/ASCTB-TEMP_cop43
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0035435
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma61437
http://purl.obolibrary.org/obo/PCL_0015046,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-sixth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004615
http://purl.obolibrary.org/obo/CL_4033021,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_msn207,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
https://purl.org/ccf/ASCTB-TEMP_midi440,is_a,http://purl.obolibrary.org/obo/CL_4023079
http://identifiers.org/hgnc/639,characterize,http://purl.obolibrary.org/obo/CL_4030020
http://identifiers.org/hgnc/13378,characterize,http://purl.obolibrary.org/obo/CL_0000875
http://identifiers.org/hgnc/28324,characterize,http://purl.obolibrary.org/obo/CL_0001078
http://identifiers.org/hgnc/5295,characterize,https://purl.org/ccf/ASCTB-TEMP_splat380
http://identifiers.org/hgnc/53062,characterize,https://purl.org/ccf/ASCTB-TEMP_mmb329
http://purl.obolibrary.org/obo/PCL_0015080,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
https://purl.org/ccf/ASCTB-TEMP_secretory-epithelial-cell,located_in,http://purl.obolibrary.org/obo/UBERON_0003889
http://purl.obolibrary.org/obo/UBERON_0014637,part_of,http://purl.obolibrary.org/obo/UBERON_0003038
https://purl.org/ccf/ASCTB-TEMP_ca13185,located_in,http://purl.obolibrary.org/obo/UBERON_0001890
http://purl.org/sig/ont/fma/fma53352,part_of,http://purl.org/sig/ont/fma/fma53339
http://purl.org/sig/ont/fma/fma4147,part_of,http://purl.obolibrary.org/obo/UBERON_0002345
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0007316
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0004626
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.obolibrary.org/obo/UBERON_0001659
http://purl.obolibrary.org/obo/CL_0000175,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-sixth-thoracic-vertebra
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.org/sig/ont/fma/fma14776
http://purl.obolibrary.org/obo/UBERON_0000397,part_of,http://purl.obolibrary.org/obo/UBERON_0000159
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_head-of-fourth-distal-phalanx-of-hand
https://purl.org/ccf/ASCTB-TEMP_rp11-354k4-2,characterize,https://purl.org/ccf/ASCTB-TEMP_splat338
http://purl.obolibrary.org/obo/CL_0011103,located_in,http://purl.obolibrary.org/obo/UBERON_0034729
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma16511
https://purl.org/ccf/ASCTB-TEMP_loc105373592,characterize,http://purl.obolibrary.org/obo/PCL_0015110
http://identifiers.org/hgnc/1245,characterize,http://purl.obolibrary.org/obo/CL_0000883
http://identifiers.org/hgnc/14013,characterize,http://purl.obolibrary.org/obo/CL_0009069
http://identifiers.org/hgnc/48682,characterize,http://purl.obolibrary.org/obo/PCL_0015109
http://purl.obolibrary.org/obo/CL_0001035,located_in,http://purl.obolibrary.org/obo/UBERON_0014477
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_pedicle-of-third-cervical-vertebra
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma11232
http://identifiers.org/hgnc/24165,characterize,http://purl.obolibrary.org/obo/PCL_0015094
http://identifiers.org/hgnc/3619,characterize,http://purl.obolibrary.org/obo/CL_0001054
https://purl.org/ccf/ASCTB-TEMP_lesser-trochanter-of-femur,part_of,http://purl.obolibrary.org/obo/UBERON_0000981
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.org/sig/ont/fma/fma14756
http://identifiers.org/hgnc/6149,characterize,https://purl.org/ccf/ASCTB-TEMP_interstitial-macrophage
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma53403
http://purl.obolibrary.org/obo/CL_1000413,located_in,http://purl.obolibrary.org/obo/UBERON_0001530
http://purl.obolibrary.org/obo/CL_0002410,located_in,http://purl.obolibrary.org/obo/UBERON_0001264
http://purl.obolibrary.org/obo/CL_0000188,located_in,https://purl.org/ccf/ASCTB-TEMP_external-ear-muscle
http://purl.obolibrary.org/obo/PCL_0015107,located_in,http://purl.obolibrary.org/obo/UBERON_0001870
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_sternal-angle-of-sternum
https://purl.org/ccf/ASCTB-TEMP_rp11-690j15-1,characterize,https://purl.org/ccf/ASCTB-TEMP_chrp77
http://purl.obolibrary.org/obo/UBERON_0002396,part_of,http://purl.obolibrary.org/obo/UBERON_0008895
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0001591
https://purl.org/ccf/ASCTB-TEMP_cd4-t,located_in,http://purl.obolibrary.org/obo/UBERON_0000320
http://purl.obolibrary.org/obo/CL_0000188,located_in,http://purl.obolibrary.org/obo/UBERON_0001578
http://identifiers.org/hgnc/6442,characterize,http://purl.obolibrary.org/obo/CL_0000646
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.org/sig/ont/fma/fma4990
http://purl.org/sig/ont/fma/fma54408,part_of,http://purl.obolibrary.org/obo/UBERON_0001650
http://purl.org/sig/ont/fma/fma6445,part_of,http://purl.obolibrary.org/obo/UBERON_0001780
http://identifiers.org/hgnc/16953,characterize,https://purl.org/ccf/ASCTB-TEMP_ca13163
http://identifiers.org/hgnc/2192,characterize,https://purl.org/ccf/ASCTB-TEMP_fbl26
http://purl.org/sig/ont/fma/fma62468,part_of,http://purl.obolibrary.org/obo/UBERON_0003724
http://identifiers.org/hgnc/3349,characterize,http://purl.obolibrary.org/obo/CL_1000398
http://identifiers.org/hgnc/1799,characterize,http://purl.obolibrary.org/obo/CL_0009071
http://purl.obolibrary.org/obo/CL_0001203,located_in,https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component
http://purl.obolibrary.org/obo/CL_0000453,located_in,http://purl.obolibrary.org/obo/UBERON_0015716
https://purl.org/ccf/ASCTB-TEMP_macrophage,located_in,http://purl.obolibrary.org/obo/UBERON_0012648
http://purl.obolibrary.org/obo/UBERON_0004202,part_of,http://purl.obolibrary.org/obo/UBERON_0000362
http://purl.obolibrary.org/obo/UBERON_0001960,part_of,http://purl.obolibrary.org/obo/UBERON_0001959
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma70446
http://purl.obolibrary.org/obo/CL_0001035,located_in,https://purl.org/ccf/ASCTB-TEMP_anterior-clinoid-process-of-sphenoid-bone
http://purl.obolibrary.org/obo/CL_1000489,located_in,https://purl.org/ccf/ASCTB-TEMP_inner-pals
http://purl.obolibrary.org/obo/CL_1000413,located_in,https://purl.org/ccf/ASCTB-TEMP_second-posterior-perforating-branch-of-plantar-arch
https://purl.org/ccf/ASCTB-TEMP_oligo50,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_4028002
https://purl.org/ccf/ASCTB-TEMP_stroma-type-ii-cell,located_in,https://purl.org/ccf/ASCTB-TEMP_central-inferior-antimesenteric-ovary
http://identifiers.org/hgnc/3600,characterize,http://purl.obolibrary.org/obo/CL_4028006
http://identifiers.org/hgnc/12156,characterize,http://purl.obolibrary.org/obo/CL_0000815
http://purl.org/sig/ont/fma/fma14819,part_of,http://purl.obolibrary.org/obo/UBERON_0001197
https://purl.org/ccf/ASCTB-TEMP_ceratopharyngeal-part-of-middle-pharyngeal-constrictor-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_middle-pharyngeal-constrictor-muscle
http://purl.obolibrary.org/obo/CL_0000771,located_in,http://purl.org/sig/ont/fma/fma7206
http://purl.obolibrary.org/obo/CL_0002543,located_in,http://purl.org/sig/ont/fma/fma70921
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0000946
https://purl.org/ccf/ASCTB-TEMP_auricularis-posterior-muscle,part_of,https://purl.org/ccf/ASCTB-TEMP_external-ear-muscle
http://purl.obolibrary.org/obo/CL_4033028,located_in,http://purl.obolibrary.org/obo/UBERON_0000966
http://purl.obolibrary.org/obo/CL_0000071,located_in,http://purl.obolibrary.org/obo/UBERON_0018255
http://purl.obolibrary.org/obo/UBERON_0002403,part_of,https://purl.org/ccf/ASCTB-TEMP_thoracic-wall-muscle
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma69604
http://identifiers.org/hgnc/1709,characterize,http://purl.obolibrary.org/obo/CL_0000771
http://identifiers.org/hgnc/18549,characterize,https://purl.org/ccf/ASCTB-TEMP_amex154
https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-second-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004618
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma79892
http://identifiers.org/hgnc/6001,characterize,http://purl.obolibrary.org/obo/CL_0001087
http://purl.obolibrary.org/obo/CL_0000057,located_in,http://purl.org/sig/ont/fma/fma8631
http://purl.org/sig/ont/fma/fma8796,part_of,http://purl.org/sig/ont/fma/fma6447
http://identifiers.org/hgnc/8823,characterize,http://purl.obolibrary.org/obo/CL_0000115
http://purl.org/sig/ont/fma/fma6299,part_of,http://purl.obolibrary.org/obo/UBERON_0001780
http://identifiers.org/hgnc/1676,characterize,http://purl.obolibrary.org/obo/CL_0000802
http://purl.obolibrary.org/obo/CL_0000359,located_in,http://purl.org/sig/ont/fma/fma22680
http://identifiers.org/hgnc/20657,characterize,http://purl.obolibrary.org/obo/CL_0017000
http://purl.obolibrary.org/obo/CL_0000071,located_in,https://purl.org/ccf/ASCTB-TEMP_posterolateral-spinal-vein
http://identifiers.org/hgnc/7656,characterize,http://purl.obolibrary.org/obo/CL_0001071
https://purl.org/ccf/ASCTB-TEMP_rp11-120l14-1,characterize,https://purl.org/ccf/ASCTB-TEMP_dlct6b101
https://purl.org/ccf/ASCTB-TEMP_dg204,located_in,http://purl.obolibrary.org/obo/UBERON_0000955
https://purl.org/ccf/ASCTB-TEMP_scapular-notch-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
http://purl.obolibrary.org/obo/CL_0000540,located_in,http://purl.org/sig/ont/fma/fma52681
http://purl.obolibrary.org/obo/PCL_0015027,located_in,http://purl.obolibrary.org/obo/UBERON_0016525
http://purl.obolibrary.org/obo/CL_0000317,located_in,http://purl.obolibrary.org/obo/UBERON_0000059
https://purl.org/ccf/ASCTB-TEMP_regulatory-cd4-t,located_in,http://purl.obolibrary.org/obo/UBERON_0000399
http://purl.obolibrary.org/obo/CL_1000352,located_in,http://purl.obolibrary.org/obo/UBERON_0001558
